domain,validated,confidence,entity_type,evidence_pages,supporting_snippets,reasoning
prnewswire.com,True,0.8,unknown,https://www.prnewswire.com/news-releases/orange-finances-money-mali-et-terrapay-etablissent-un-partenariat-strategique-pour-des-paiements-transfrontaliers-fluides-302028891.html,"The retrieved page content is mostly a generic and incomplete text overview of various industries and categories without any mention of smartphone financing, financing services, or related offerings by Prnewswire.","Based on the provided retrieved page, there is no direct evidence that Prnewswire offers smartphone financing or related installment services. The content is generic and unrelated to the target category. Therefore, the entity type must be 'unknown' due to insufficient evidence."
imtfi.uci.edu,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
orabank.net,True,0.7,unknown,https://www.orabank.net/fr | https://www.orabank.net/fr/filiale/mali/actualites/orabank-mali-lance-le-pass-money-moov,"Crédits et facilités, le coup de pouce pour vous équiper Profitez d’un crédit court ou moyen terme…d’équipement ou immobilier. | Avec le service Bank to Wallet, les clients d’Orabank et de Moov Africa Mali ont désormais la possibilité de lier leurs comptes Orabank à leurs comptes Moov Money et vice-versa.","Based on the retrieved pages from the domain orabank.net, there is no clear or direct evidence that Orabank itself provides smartphone financing. They offer general equipment credit and mobile money account linkage, but these do not fulfill the criteria for direct smartphone financing, leasing, or installment sales. Therefore, the proper classification is 'unknown' given insufficient evidence to confirm provider, aggregator, or partner_only status."
global.microless.com,False,0.6,unknown,https://global.microless.com/mobile-phones/samsung/b/l,Fulfilled by Microless ... Compare ... Delivered by Mar 25 Free store pickup,"The retrieved page lists smartphones available through Microless with pricing and fulfillment details, but there is no direct evidence indicating that Microless offers smartphone financing services such as loans, installment plans, or leases. Without explicit mention of financing services provided directly by the company/domain, it cannot be classified as a provider, aggregator, or partner_only for smartphone financing. Therefore, the entity type is unknown and validation is false due to insufficient evidence."
yugatech.com,True,0.9,partner_only,https://www.yugatech.com/mobile/samsung-galaxy-j7-pro-to-be-offered-at-0-installment-plan,Samsung Philippines is introducing its 'Capture the Night' campaign that offers its Galaxy J7 Pro at 0% interest through a partnership with Home Credit — a global Fintech company that aids consumers in getting a new handset through installment.,"The retrieved page shows that financing for the Samsung Galaxy J7 Pro at 0% interest is offered through a partnership with Home Credit, a separate fintech company. Yugatech reports this information but does not itself provide, finance, underwrite, lease, or sell smartphones on installments. Therefore, Yugatech is correctly categorized as partner_only since it informs customers about a financing offer provided by a third party."
digimall.faysalbank.com,True,0.85,provider,https://digimall.faysalbank.com/samsung-galaxy-a26-5g-white-256gb-8gb-ram-on-installments-saade-3-months-0-percent-profit-product-available-on-48-months-installment,Samsung Galaxy A26 5G-White-256GB - 8GB RAM - On Installments -SaadE ( 3 Months 0% Percent Profit Product Available On 48 Months Installment ),"The page explicitly advertises a smartphone product sold on installment plans, mentioning 0% profit for 3 months and availability on 48 months installments. This directly indicates the company/domain provides smartphone financing services."
scribd.com,True,0.7,unknown,https://www.scribd.com/document/866356761/Samsung-Mobile-Installment-Rates-01-05-2025 | https://fr.scribd.com/document/876922045/Guide-Acheter-Alibaba-Mali | https://fr.scribd.com/document/721231200/Fiscalite,"The document lists various Samsung camera models with specifications including display size, pixel density, battery capacity, and pricing. Each model has associated prices for both a 12-month installment plan and a first installment amount. | The document provides a guide on purchasing from Alibaba and AliExpress in Mali including account creation, product search, payment methods, and delivery options. | The document deals with the practical taxation of businesses in Côte d'Ivoire covering fundamental tax concepts and different tax regimes.","Although there is a document listing Samsung mobile installment plans on Scribd, there is no evidence that the company or domain 'scribd.com' itself is the provider, financer, or seller of smartphones on installments. The other documents are unrelated. Therefore, based on the given retrieved pages, the entity type is unknown."
alfamall.com,,0.0,unknown,,,No relevant evidence pages were retrieved for validation.
un.org,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
cdn.climatepolicyradar.org,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
ubagabon.com,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
ecobank.com,False,0.5,unknown,https://ecobank.com/ml/personal-banking/countries | https://ecobank.com/personaloans.aspx,Ecobank - Country A regional commercial bank operating in many African countries. | Ecobank - Crédits A regional commercial bank operating in many African countries.,"The provided pages contain no explicit information indicating that Ecobank directly offers smartphone financing, leases, or sells smartphones on installments. There is also no mention of the company acting as an aggregator or a partner-only referring to third-party financing. Therefore, the entity type is best categorized as unknown with the current evidence."
